parent_directory,is_file,name,size_in_bytes
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,version.py,12952
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,versionpredicate.py,5248
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,_collections.py,1330
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,_functools.py,411
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,_macos_compat.py,239
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,_msvccompiler.py,19672
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,True,__init__.py,537
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils,False,command,208459
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,bdist.py,5441
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,bdist_dumb.py,4701
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,bdist_rpm.py,22051
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,build.py,5617
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,build_clib.py,7728
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,build_ext.py,31558
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,build_py.py,16568
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,build_scripts.py,5624
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,check.py,4888
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,clean.py,2603
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,config.py,13137
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,install.py,30221
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,install_data.py,2779
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,install_egg_info.py,2785
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,install_headers.py,1189
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,install_lib.py,8434
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,install_scripts.py,1936
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,py37compat.py,672
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,register.py,11765
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,sdist.py,19241
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,upload.py,7477
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,_framework_compat.py,1614
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_distutils\command,True,__init__.py,430
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,True,ordered_set.py,15130
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,True,typing_extensions.py,87149
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,True,zipp.py,8425
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,importlib_metadata,42846
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,importlib_resources,25123
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,jaraco,34449
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,more_itertools,134297
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,packaging,96322
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,pyparsing,369986
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor,False,tomli,26226
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_adapters.py,1862
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_collections.py,743
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_compat.py,1828
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_functools.py,2895
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_itertools.py,2068
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_meta.py,1154
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,_text.py,2166
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_metadata,True,__init__.py,30130
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,abc.py,3886
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,readers.py,3566
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,simple.py,2836
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,_adapters.py,4504
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,_common.py,2741
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,_compat.py,2706
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,_itertools.py,884
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,_legacy.py,3494
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\importlib_resources,True,__init__.py,506
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\jaraco,True,context.py,5420
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\jaraco,True,functools.py,13512
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\jaraco,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\jaraco,False,text,15517
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\jaraco\text,True,__init__.py,15517
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\more_itertools,True,more.py,117959
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\more_itertools,True,recipes.py,16256
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\more_itertools,True,__init__.py,82
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,markers.py,8493
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,requirements.py,4700
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,specifiers.py,30110
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,tags.py,15699
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,utils.py,4200
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,version.py,14665
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,_manylinux.py,11488
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,_musllinux.py,4378
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,_structures.py,1431
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,__about__.py,661
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\packaging,True,__init__.py,497
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,actions.py,6426
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,common.py,12936
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,core.py,213310
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,exceptions.py,9023
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,helpers.py,39129
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,results.py,25341
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,testing.py,13402
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,unicode.py,10787
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,util.py,6805
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,True,__init__.py,9159
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing,False,diagram,23668
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\pyparsing\diagram,True,__init__.py,23668
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\tomli,True,_parser.py,22633
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\tomli,True,_re.py,2943
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\tomli,True,_types.py,254
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools\_vendor\tomli,True,__init__.py,396
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,entry_points.txt,2740
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,INSTALLER,5
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,LICENSE,1050
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,METADATA,6311
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,RECORD,35656
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,top_level.txt,41
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\setuptools-65.5.1.dist-info,True,WHEEL,92
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,bdist_wheel.py,19293
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,macosx_libfile.py,16145
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,metadata.py,3727
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,util.py,621
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,wheelfile.py,7536
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,_setuptools_logging.py,746
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,__init__.py,59
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,True,__main__.py,455
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,False,cli,15853
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel,False,vendored,31475
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\cli,True,convert.py,9427
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\cli,True,pack.py,3383
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\cli,True,unpack.py,659
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\cli,True,__init__.py,2384
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\vendored,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\vendored,False,packaging,31475
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\vendored\packaging,True,tags.py,15612
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\vendored\packaging,True,_manylinux.py,11489
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\vendored\packaging,True,_musllinux.py,4374
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel\vendored\packaging,True,__init__.py,0
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,entry_points.txt,107
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,INSTALLER,5
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,LICENSE.txt,1107
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,METADATA,2110
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,RECORD,2835
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,top_level.txt,6
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\wheel-0.38.4.dist-info,True,WHEEL,92
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\_distutils_hack,True,override.py,44
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\_distutils_hack,True,__init__.py,6128
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\_distutils_hack,False,__pycache__,11164
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\_distutils_hack\__pycache__,True,__init__.cpython-311.pyc,11164
C:\Users\ÿ\Desktop\python_home_work\venv\Lib\site-packages\__pycache__,True,_virtualenv.cpython-311.pyc,6921
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,activate,2164
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,activate.bat,1017
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,activate.fish,3041
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,activate.nu,2601
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,activate.ps1,1758
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,activate_this.py,1169
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,deactivate.bat,511
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,deactivate.nu,682
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,pip-3.11.exe,108419
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,pip.exe,108419
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,pip3.11.exe,108419
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,pip3.exe,108419
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,pydoc.bat,24
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,python.exe,270608
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,pythonw.exe,259352
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,wheel-3.11.exe,108406
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,wheel.exe,108406
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,wheel3.11.exe,108406
C:\Users\ÿ\Desktop\python_home_work\venv\Scripts,True,wheel3.exe,108406
